-154.65471846	63.417559391
-154.7740411	63.3968147901
-157.601121235	62.5984100337
-157.986089268	64.2369679087
-155.472842605	64.7143745767
-151.57531132	66.9313883566
-151.573662672	67.0625312472
-155.426129331	66.9109651757
-159.471045161	66.9559981634
-159.538821941	67.1136856007
-155.577873001	67.0136874032
-151.643786752	67.1594900846
-149.884065513	67.1157093145
-149.800271808	67.1190952987
-146.713433571	67.6813735711
-145.333139767	67.6072577376
-142.901121385	65.3231158282
-145.407484261	65.7165070878
-146.316882895	65.8486346161
-147.887081079	65.3286032028
-147.987674768	65.3144022342
-149.599847758	65.0341559646
-151.106807551	64.7299850275
-152.149903036	64.3197472045
-152.980366574	63.936339517
-153.809901129	63.6444988022
-153.859570849	63.6406310252
-154.526280271	63.465510211
