-150.788069522	61.4997882986
-150.481675901	61.7901230071
-149.894998373	62.1238490814
-149.813406885	62.1480819611
-149.064335106	62.5568098198
-148.02753938	62.8413574676
-147.268685832	63.0193804876
-147.224519673	63.020758744
-146.226646508	63.1400307388
-145.239155041	63.1925767734
-144.654084434	63.0731476347
-144.032324101	62.9624920439
-143.457068545	62.8083377387
-142.628824708	62.5357254686
-141.689545348	62.2683491373
-141.647062541	62.2683261409
-140.727220031	61.9465205478
-139.950058444	61.6501710216
-139.36719263	61.4129144033
-139.544473651	61.2776349039
-140.852879035	61.4818492318
-141.43300764	61.3965734014
-141.562395543	61.0224831207
-141.12065156	60.8232622601
-141.525026402	60.8056833917
-142.029926305	60.9347018467
-142.394986456	60.9344429248
-143.48205036	61.1738434788
-144.000897723	61.2954555652
-144.336606575	61.6463220562
-145.105739659	61.8109004343
-145.906496965	61.9805115713
-146.942522408	62.0790066074
-147.72423177	62.0307874853
-148.664963124	61.9117195067
-149.445877357	61.7448303306
-150.593463221	61.5013972061
