-139.269608133	61.3516458153
-139.488901636	61.2074152076
-140.283098129	61.3279275935
-140.817158333	61.3627848919
-141.375025667	61.238368274
-141.419445141	61.0612661484
-141.057999225	60.8917779273
-141.000591799	60.7830044085
-140.640953338	60.7009484553
-139.792366565	60.4033921666
-139.712658364	60.4020409682
-138.97313734	60.1396664169
-138.341618703	59.6766520224
-137.758106151	59.4292224605
-136.951240141	59.128630573
-136.122262725	58.6174392377
-135.107706791	58.1452159962
-134.68405713	57.5883903219
-134.52334581	56.8538053866
-134.582010652	56.0076655498
-134.746832053	55.5607059481
-133.673204882	54.4041610618
-130.118836936	53.8425381273
-130.683826369	54.8909004929
-131.687377558	55.6856336203
-131.684997212	55.6957619095
-133.077696809	57.1570693593
-133.111355429	57.1798969086
-134.0138359	58.0905302501
-134.033194873	58.0917411224
-135.315366811	59.0064159933
-135.351133069	59.0281207185
-136.035691608	59.4283536903
-136.072061314	59.4497539746
-137.253681498	60.014085196
-137.640980978	60.5172134567
-138.404264922	60.9282605087
-138.506559671	60.9400450999
-139.088134582	61.2925861999
