-142.106725498	64.8967362818
-143.502429854	65.2244032436
-145.189648185	65.4405380465
-145.739558728	65.5568884378
-146.938922025	65.3973028461
-148.429413492	65.0734208017
-149.344307134	64.9540982171
-150.22522413	64.8631358764
-151.047866497	64.609278502
-151.830176847	64.2727744056
-152.488525914	63.9396759049
-153.443644497	63.6444105068
-153.467063839	63.2547502544
-153.593572831	62.6634866776
-152.784098679	62.8878640042
-151.636118419	63.1931465253
-150.880059544	63.4163654712
-149.62192469	63.5340112467
-148.503173479	63.6503843653
-147.033915986	63.6427008428
-145.905196089	63.4697157369
-144.933715325	63.3015502616
-143.902260138	63.0965473096
-143.336812699	62.912763285
-142.501358536	62.7275709611
-142.054203021	62.5067202132
-141.101542574	62.2333339051
-141.090902987	62.5178602398
-141.709152612	62.5847983364
-141.9832679	62.7751028668
-141.31767855	62.9938133561
-140.652280166	63.019851085
-140.677493143	63.2099328783
-141.765356375	63.3909245648
-142.366975564	63.6759053179
-142.692603169	63.9914407332
-142.614966646	64.37551009
-142.400405055	64.6770656678
-142.009367773	64.8442532773
