-135.899727	59.397548
-135.921158	59.448427
-135.978818	59.498289
-136.045153	59.551995
-136.11033	59.59335
-136.188039	59.638869
-136.424001	59.745073
-136.577408	59.82589
-136.765778	59.933929
-136.851154	59.983916
-136.860142	60.000006
-136.95779	60.173715
-137.002347	60.280579
-137.035839	60.323372
-137.027878	60.334968
-137.035086	60.350286
-137.040975	60.362792
-137.056988	60.442298
-137.105451	60.5047
-137.221179	60.565929
-137.332958	60.623562
-137.468174	60.683709
-137.66397	60.771273
-137.801037	60.843025
-138.022673	60.917787
-138.205851	60.984991
-138.363135	61.043194
-138.617954	61.173486
-138.776709	61.245971
-138.975313	61.313254
-139.100354	61.352236
-139.447813	61.510008
-139.792154	61.672558
-139.803142	61.677773
-139.890181	61.707004
-140.34571	61.87615
-140.408671	61.89796
-134.797338	57.314289
-134.814674	57.341159
-135.106841	57.438774
-135.386944	57.561927
-135.751251	57.708074
-136.122331	57.887533
-136.364436	58.035566
-136.449585	58.114088
-136.473181	58.135772
-136.587801	58.278926
-136.717514	58.404142
-136.75018	58.532699
-136.821496	58.703076
-136.855995	58.840145
-136.893873	58.916068
-128.652814	59.985636
-128.671442	60.000874
-128.807097	60.098475
-129.025467	60.254334
-129.246467	60.405262
-129.5603	60.621185
-129.651578	60.684399
-129.768614	60.769103
-129.898162	60.852019
-129.99174	60.903532
-130.071163	60.939424
-130.149171	60.996246
-130.294551	61.050348
-130.459621	61.112222
-130.897131	61.263379
-131.267748	61.402856
-131.558874	61.508272
-131.966896	61.68602
-132.242955	61.801261
-132.517085	61.904477
-133.083704	62.132007
-133.334374	62.205047
-133.541169	62.276064
-133.786147	62.352135
-134.065619	62.433103
-134.220073	62.479379
-134.292165	62.500868
-134.432307	62.559977
-134.534815	62.606164
-135.445865	62.88991
-135.445468	62.886021
-135.445543	62.876277
-135.449114	62.869381
-135.445865	62.88991
-135.488324	62.907516
-135.536382	62.926936
-135.591987	62.946173
-135.682864	62.973359
-135.751669	62.993696
-135.810481	63.010341
-135.843804	63.019779
-136.503523	63.260244
-136.536351	63.27233
-136.696595	63.339069
-137.068407	63.479623
-137.282207	63.557588
-137.623579	63.664312
-138.017241	63.790693
-138.526201	63.960634
-139.09602	64.141969
-139.569115	64.29919
-140.999014	64.725492
-141.000001	64.725777
-141.658029	64.880251
-142.317393	65.050628
-142.529631	65.106078
-142.906607	65.20327
-143.529117	65.30089
-144.216745	65.421767
-144.787276	65.539384
-145.46795	65.666355
-145.682909	65.665574
-145.696789	65.672318
-153.640031	62.49656
-153.462031	62.520914
-152.99356	62.595588
-152.741489	62.654753
-152.475464	62.70997
-152.110862	62.756209
-151.135128	63.12663
-151.122225	63.149776
-150.170666	63.292071
-149.124488	63.405921
-148.543348	63.458253
-147.75733	63.466452
-147.002595	63.5309
-146.962829	63.547496
-140.408671	61.89796
-140.748731	62.014697
-141.00000	62.103399
-141.515967	62.271146
-141.995945	62.410429
-142.991106	62.743068
-143.587646	62.909547
-144.932203	63.223013
-145.910493	63.418408
-145.992051	63.428903
-146.915554	63.543949
-146.978009	63.548632
-150.801818	64.707609
-151.470024	64.578312
-151.829264	64.448908
-152.045601	64.323994
-152.229586	64.192778
-152.66401	63.963073
-152.971679	63.840097
-153.883018	63.561837
-154.277795	63.438168
-155.097093	63.211305
-155.367757	63.141182
-155.660236	63.058635
-156.527131	62.81612
-157.364975	62.521003
-158.222921	62.260312
-146.484143	65.796491
-146.688334	65.859175
-147.157092	65.926625
-147.721602	65.951397
-148.314774	65.95522
-149.159297	65.977797
-149.884244	65.993503
-150.178609	65.959551
-150.612292	65.843541
-150.830584	65.732456
-150.987637	65.651896
-151.297418	65.652411
-151.969707	65.649308
-153.118519	65.668999
-145.696789	65.672318
-145.901104	65.771142
-146.498039	65.797068
-147.291678	65.753877
-148.776364	65.569102
-149.75562	65.459397
-150.619055	65.356659
-151.571198	65.220432
-151.859212	65.174281
-152.337313	65.139197
-152.96945	65.16233
-153.565297	65.077306
-153.749972	65.045133
-154.144972	64.975293
-154.792523	64.909505
-155.410936	64.811849
-155.723696	64.761209
-156.024823	64.711648
-156.708271	64.596202
-156.937028	64.556633
-157.739045	64.414161
-158.034351	64.392735
-158.505454	64.357251
-158.918695	64.261807
-159.281813	64.157401
-159.677337	64.010883
-160.337012	63.90626
-160.76886	63.841694
-160.768387	63.829601

